,P(AAB|prime),P(ABA|prime),P(ABB|prime),P(ABC|prime),A,B,C,P(A|A),P(B|A),"P(B|A,A)","P(A|A,B)","P(B|A,B)","P(C|A,B)","P(A|prime,A)","P(B|prime,A)","P(B|prime,A,A)","P(A|prime,A,B)","P(B|prime,A,B)","P(C|prime,A,B)"
3098,56.065105,0.29045632,0.00028029815,,14232,279,,7.754631e-06,4.2059535e-05,5.53252e-07,8.636433e-06,0.00042177277,,2.3824707e-05,7.5169874e-06,1.0095997e-05,1.403576e-05,6.6148414e-07,
3099,0.2269161,0.011516822,0.35202566,,4893,4657,,0.00044108194,1.3928649e-05,8.0788976e-07,1.9206161e-06,9.5482626e-08,,5.6997647e-05,1.4198291e-07,1.4186646e-06,2.1699323e-06,3.2974e-06,
3100,445.58612,3.4379354,2.3780317,,4893,4850,,4.3795167e-06,1.062505e-06,1.5930736e-07,2.526528e-06,2.5826263e-05,,6.279115e-05,4.4543617e-06,4.9510263e-06,2.071893e-06,1.4649564e-05,
3101,1340.8026,1.1947634,0.16891016,,14232,8652,,4.3795167e-06,5.415854e-07,1.05176106e-07,4.04282e-05,0.00013141577,,6.279115e-05,1.9223721e-06,9.8358e-06,1.3608048e-05,6.2536383e-06,
3102,0.09849923,0.0639228,0.000108938686,,167,11608,,7.584291e-05,7.953271e-07,0.042626448,0.00023416475,0.00670022,,0.0004052073,4.782905e-07,0.0007858682,2.4890369e-05,1.2137388e-06,
3103,0.007290363,12.894624,0.93121755,,14826,4659,,0.0552642,4.4843427e-09,4.7249955e-06,5.8690064e-05,0.0888929,,0.00054920657,3.0096687e-06,3.4662407e-06,1.1275956e-06,0.00012333841,
3104,1517.7457,0.005342901,0.047308,,2732,225,,6.519211e-07,0.0029628454,7.849754e-07,0.0034409552,8.401103e-05,,7.5668286e-06,0.0011140833,0.000102644626,4.889309e-05,1.0569689e-05,
3105,203.48203,0.012304241,566.79443,,4893,1029,,7.584291e-05,1.8462028e-06,4.2643437e-06,0.00010359181,5.7503115e-08,,0.0004052073,7.991967e-07,0.00016241119,2.9444623e-06,7.529093e-05,
3106,0.00010454442,2.950187e-05,0.0005657822,,6114,963,,0.0064403657,0.0006242679,0.0010214061,0.0057896753,7.0065053e-06,,8.372628e-05,1.0302118e-06,8.213875e-06,0.00010350188,2.4021228e-06,
3107,0.013815831,32.918358,23413.896,,19863,4470,,1.2741742e-06,9.183791e-09,4.9119376e-06,1.1897954e-05,1.7251035e-05,,1.2695546e-06,0.00012681319,6.810944e-08,2.8364036e-08,2.9251383e-05,
3108,40.171528,0.0051496094,0.0028867645,,4893,4468,,1.133778e-06,6.384668e-06,7.157022e-05,1.7508709e-06,3.663668e-05,,5.283037e-05,3.065136e-08,6.170141e-05,1.8780925e-06,2.2030077e-05,
3109,1.1743084,0.026930679,0.037581235,,4893,3422,,0.027655378,2.2580834e-06,5.4211245e-07,3.3249753e-06,1.121209e-06,,0.00090830575,6.975289e-08,1.9382916e-05,2.8987681e-06,1.3640661e-06,
3110,0.0017890271,0.0048381025,0.00018904898,,4893,3686,,1.7890463e-05,1.02929325e-05,0.007402304,1.2517582e-06,4.2218486e-05,,0.0026986047,3.2504875e-08,8.779426e-08,1.9177241e-06,2.527363e-06,
3111,0.13326882,354.45886,3744646.0,,11709,16247,,0.027655378,6.0653295e-11,1.2502969e-06,3.0774215e-06,3.1635807e-07,,0.00090830575,1.2360752e-05,5.073285e-06,5.35257e-09,5.812985e-06,
3112,4.0607533,3.122249,0.24103,,4893,1558,,7.754631e-06,7.674629e-07,3.4765503e-06,2.467137e-06,2.6085265e-05,,2.3824707e-05,9.453993e-07,4.595034e-06,6.2532085e-06,5.103974e-06,
3113,2776.1042,2.8132398,21.788433,,14232,6114,,4.3795167e-06,1.7260014e-05,7.479246e-07,9.668362e-06,3.5549408e-07,,6.279115e-05,2.5929241e-05,0.0001448176,1.8105518e-05,5.155962e-06,
3114,56.065105,0.29045632,0.00028029815,,14232,279,,7.754631e-06,4.2059535e-05,5.53252e-07,8.636433e-06,0.00042177277,,2.3824707e-05,7.5169874e-06,1.0095997e-05,1.403576e-05,6.6148414e-07,
3115,0.2269161,0.011516822,0.35202566,,4893,4657,,0.00044108194,1.3928649e-05,8.0788976e-07,1.9206161e-06,9.5482626e-08,,5.6997647e-05,1.4198291e-07,1.4186646e-06,2.1699323e-06,3.2974e-06,
3116,445.58612,3.4379354,2.3780317,,4893,4850,,4.3795167e-06,1.062505e-06,1.5930736e-07,2.526528e-06,2.5826263e-05,,6.279115e-05,4.4543617e-06,4.9510263e-06,2.071893e-06,1.4649564e-05,
3117,1340.8026,1.1947634,0.16891016,,14232,8652,,4.3795167e-06,5.415854e-07,1.05176106e-07,4.04282e-05,0.00013141577,,6.279115e-05,1.9223721e-06,9.8358e-06,1.3608048e-05,6.2536383e-06,
3118,0.09849923,0.0639228,0.000108938686,,167,11608,,7.584291e-05,7.953271e-07,0.042626448,0.00023416475,0.00670022,,0.0004052073,4.782905e-07,0.0007858682,2.4890369e-05,1.2137388e-06,
3119,0.007290363,12.894624,0.93121755,,14826,4659,,0.0552642,4.4843427e-09,4.7249955e-06,5.8690064e-05,0.0888929,,0.00054920657,3.0096687e-06,3.4662407e-06,1.1275956e-06,0.00012333841,
3120,1517.7457,0.005342901,0.047308,,2732,225,,6.519211e-07,0.0029628454,7.849754e-07,0.0034409552,8.401103e-05,,7.5668286e-06,0.0011140833,0.000102644626,4.889309e-05,1.0569689e-05,
3121,203.48203,0.012304241,566.79443,,4893,1029,,7.584291e-05,1.8462028e-06,4.2643437e-06,0.00010359181,5.7503115e-08,,0.0004052073,7.991967e-07,0.00016241119,2.9444623e-06,7.529093e-05,
3122,0.00010454442,2.950187e-05,0.0005657822,,6114,963,,0.0064403657,0.0006242679,0.0010214061,0.0057896753,7.0065053e-06,,8.372628e-05,1.0302118e-06,8.213875e-06,0.00010350188,2.4021228e-06,
3123,0.013815831,32.918358,23413.896,,19863,4470,,1.2741742e-06,9.183791e-09,4.9119376e-06,1.1897954e-05,1.7251035e-05,,1.2695546e-06,0.00012681319,6.810944e-08,2.8364036e-08,2.9251383e-05,
3124,40.171528,0.0051496094,0.0028867645,,4893,4468,,1.133778e-06,6.384668e-06,7.157022e-05,1.7508709e-06,3.663668e-05,,5.283037e-05,3.065136e-08,6.170141e-05,1.8780925e-06,2.2030077e-05,
3125,1.1743084,0.026930679,0.037581235,,4893,3422,,0.027655378,2.2580834e-06,5.4211245e-07,3.3249753e-06,1.121209e-06,,0.00090830575,6.975289e-08,1.9382916e-05,2.8987681e-06,1.3640661e-06,
3126,0.0017890271,0.0048381025,0.00018904898,,4893,3686,,1.7890463e-05,1.02929325e-05,0.007402304,1.2517582e-06,4.2218486e-05,,0.0026986047,3.2504875e-08,8.779426e-08,1.9177241e-06,2.527363e-06,
3127,0.13326882,354.45886,3744646.0,,11709,16247,,0.027655378,6.0653295e-11,1.2502969e-06,3.0774215e-06,3.1635807e-07,,0.00090830575,1.2360752e-05,5.073285e-06,5.35257e-09,5.812985e-06,
3128,4.0607533,3.122249,0.24103,,4893,1558,,7.754631e-06,7.674629e-07,3.4765503e-06,2.467137e-06,2.6085265e-05,,2.3824707e-05,9.453993e-07,4.595034e-06,6.2532085e-06,5.103974e-06,
3129,2776.1042,2.8132398,21.788433,,14232,6114,,4.3795167e-06,1.7260014e-05,7.479246e-07,9.668362e-06,3.5549408e-07,,6.279115e-05,2.5929241e-05,0.0001448176,1.8105518e-05,5.155962e-06,
3130,56.065105,0.29045632,0.00028029815,,14232,279,,7.754631e-06,4.2059535e-05,5.53252e-07,8.636433e-06,0.00042177277,,2.3824707e-05,7.5169874e-06,1.0095997e-05,1.403576e-05,6.6148414e-07,
3131,0.2269161,0.011516822,0.35202566,,4893,4657,,0.00044108194,1.3928649e-05,8.0788976e-07,1.9206161e-06,9.5482626e-08,,5.6997647e-05,1.4198291e-07,1.4186646e-06,2.1699323e-06,3.2974e-06,
3132,445.58612,3.4379354,2.3780317,,4893,4850,,4.3795167e-06,1.062505e-06,1.5930736e-07,2.526528e-06,2.5826263e-05,,6.279115e-05,4.4543617e-06,4.9510263e-06,2.071893e-06,1.4649564e-05,
3133,1340.8026,1.1947634,0.16891016,,14232,8652,,4.3795167e-06,5.415854e-07,1.05176106e-07,4.04282e-05,0.00013141577,,6.279115e-05,1.9223721e-06,9.8358e-06,1.3608048e-05,6.2536383e-06,
3134,0.09849923,0.0639228,0.000108938686,,167,11608,,7.584291e-05,7.953271e-07,0.042626448,0.00023416475,0.00670022,,0.0004052073,4.782905e-07,0.0007858682,2.4890369e-05,1.2137388e-06,
3135,0.007290363,12.894624,0.93121755,,14826,4659,,0.0552642,4.4843427e-09,4.7249955e-06,5.8690064e-05,0.0888929,,0.00054920657,3.0096687e-06,3.4662407e-06,1.1275956e-06,0.00012333841,
3136,1517.7457,0.005342901,0.047308,,2732,225,,6.519211e-07,0.0029628454,7.849754e-07,0.0034409552,8.401103e-05,,7.5668286e-06,0.0011140833,0.000102644626,4.889309e-05,1.0569689e-05,
3137,203.48203,0.012304241,566.79443,,4893,1029,,7.584291e-05,1.8462028e-06,4.2643437e-06,0.00010359181,5.7503115e-08,,0.0004052073,7.991967e-07,0.00016241119,2.9444623e-06,7.529093e-05,
3138,0.00010454442,2.950187e-05,0.0005657822,,6114,963,,0.0064403657,0.0006242679,0.0010214061,0.0057896753,7.0065053e-06,,8.372628e-05,1.0302118e-06,8.213875e-06,0.00010350188,2.4021228e-06,
3139,0.013815831,32.918358,23413.896,,19863,4470,,1.2741742e-06,9.183791e-09,4.9119376e-06,1.1897954e-05,1.7251035e-05,,1.2695546e-06,0.00012681319,6.810944e-08,2.8364036e-08,2.9251383e-05,
3140,40.171528,0.0051496094,0.0028867645,,4893,4468,,1.133778e-06,6.384668e-06,7.157022e-05,1.7508709e-06,3.663668e-05,,5.283037e-05,3.065136e-08,6.170141e-05,1.8780925e-06,2.2030077e-05,
3141,1.1743084,0.026930679,0.037581235,,4893,3422,,0.027655378,2.2580834e-06,5.4211245e-07,3.3249753e-06,1.121209e-06,,0.00090830575,6.975289e-08,1.9382916e-05,2.8987681e-06,1.3640661e-06,
3142,0.0017890271,0.0048381025,0.00018904898,,4893,3686,,1.7890463e-05,1.02929325e-05,0.007402304,1.2517582e-06,4.2218486e-05,,0.0026986047,3.2504875e-08,8.779426e-08,1.9177241e-06,2.527363e-06,
3143,0.13326882,354.45886,3744646.0,,11709,16247,,0.027655378,6.0653295e-11,1.2502969e-06,3.0774215e-06,3.1635807e-07,,0.00090830575,1.2360752e-05,5.073285e-06,5.35257e-09,5.812985e-06,
3144,4.0607533,3.122249,0.24103,,4893,1558,,7.754631e-06,7.674629e-07,3.4765503e-06,2.467137e-06,2.6085265e-05,,2.3824707e-05,9.453993e-07,4.595034e-06,6.2532085e-06,5.103974e-06,
3145,2776.1042,2.8132398,21.788433,,14232,6114,,4.3795167e-06,1.7260014e-05,7.479246e-07,9.668362e-06,3.5549408e-07,,6.279115e-05,2.5929241e-05,0.0001448176,1.8105518e-05,5.155962e-06,
3146,56.065105,0.29045632,0.00028029815,,14232,279,,7.754631e-06,4.2059535e-05,5.53252e-07,8.636433e-06,0.00042177277,,2.3824707e-05,7.5169874e-06,1.0095997e-05,1.403576e-05,6.6148414e-07,
3147,0.2269161,0.011516822,0.35202566,,4893,4657,,0.00044108194,1.3928649e-05,8.0788976e-07,1.9206161e-06,9.5482626e-08,,5.6997647e-05,1.4198291e-07,1.4186646e-06,2.1699323e-06,3.2974e-06,
3148,445.58612,3.4379354,2.3780317,,4893,4850,,4.3795167e-06,1.062505e-06,1.5930736e-07,2.526528e-06,2.5826263e-05,,6.279115e-05,4.4543617e-06,4.9510263e-06,2.071893e-06,1.4649564e-05,
3149,1340.8026,1.1947634,0.16891016,,14232,8652,,4.3795167e-06,5.415854e-07,1.05176106e-07,4.04282e-05,0.00013141577,,6.279115e-05,1.9223721e-06,9.8358e-06,1.3608048e-05,6.2536383e-06,
3150,0.09849923,0.0639228,0.000108938686,,167,11608,,7.584291e-05,7.953271e-07,0.042626448,0.00023416475,0.00670022,,0.0004052073,4.782905e-07,0.0007858682,2.4890369e-05,1.2137388e-06,
3151,0.007290363,12.894624,0.93121755,,14826,4659,,0.0552642,4.4843427e-09,4.7249955e-06,5.8690064e-05,0.0888929,,0.00054920657,3.0096687e-06,3.4662407e-06,1.1275956e-06,0.00012333841,
3152,1517.7457,0.005342901,0.047308,,2732,225,,6.519211e-07,0.0029628454,7.849754e-07,0.0034409552,8.401103e-05,,7.5668286e-06,0.0011140833,0.000102644626,4.889309e-05,1.0569689e-05,
3153,203.48203,0.012304241,566.79443,,4893,1029,,7.584291e-05,1.8462028e-06,4.2643437e-06,0.00010359181,5.7503115e-08,,0.0004052073,7.991967e-07,0.00016241119,2.9444623e-06,7.529093e-05,
3154,0.00010454442,2.950187e-05,0.0005657822,,6114,963,,0.0064403657,0.0006242679,0.0010214061,0.0057896753,7.0065053e-06,,8.372628e-05,1.0302118e-06,8.213875e-06,0.00010350188,2.4021228e-06,
3155,0.013815831,32.918358,23413.896,,19863,4470,,1.2741742e-06,9.183791e-09,4.9119376e-06,1.1897954e-05,1.7251035e-05,,1.2695546e-06,0.00012681319,6.810944e-08,2.8364036e-08,2.9251383e-05,
3156,40.171528,0.0051496094,0.0028867645,,4893,4468,,1.133778e-06,6.384668e-06,7.157022e-05,1.7508709e-06,3.663668e-05,,5.283037e-05,3.065136e-08,6.170141e-05,1.8780925e-06,2.2030077e-05,
3157,1.1743084,0.026930679,0.037581235,,4893,3422,,0.027655378,2.2580834e-06,5.4211245e-07,3.3249753e-06,1.121209e-06,,0.00090830575,6.975289e-08,1.9382916e-05,2.8987681e-06,1.3640661e-06,
3158,0.0017890271,0.0048381025,0.00018904898,,4893,3686,,1.7890463e-05,1.02929325e-05,0.007402304,1.2517582e-06,4.2218486e-05,,0.0026986047,3.2504875e-08,8.779426e-08,1.9177241e-06,2.527363e-06,
3159,0.13326882,354.45886,3744646.0,,11709,16247,,0.027655378,6.0653295e-11,1.2502969e-06,3.0774215e-06,3.1635807e-07,,0.00090830575,1.2360752e-05,5.073285e-06,5.35257e-09,5.812985e-06,
3160,4.0607533,3.122249,0.24103,,4893,1558,,7.754631e-06,7.674629e-07,3.4765503e-06,2.467137e-06,2.6085265e-05,,2.3824707e-05,9.453993e-07,4.595034e-06,6.2532085e-06,5.103974e-06,
3161,2776.1042,2.8132398,21.788433,,14232,6114,,4.3795167e-06,1.7260014e-05,7.479246e-07,9.668362e-06,3.5549408e-07,,6.279115e-05,2.5929241e-05,0.0001448176,1.8105518e-05,5.155962e-06,
3162,56.065105,0.29045632,0.00028029815,,14232,279,,7.754631e-06,4.2059535e-05,5.53252e-07,8.636433e-06,0.00042177277,,2.3824707e-05,7.5169874e-06,1.0095997e-05,1.403576e-05,6.6148414e-07,
3163,0.2269161,0.011516822,0.35202566,,4893,4657,,0.00044108194,1.3928649e-05,8.0788976e-07,1.9206161e-06,9.5482626e-08,,5.6997647e-05,1.4198291e-07,1.4186646e-06,2.1699323e-06,3.2974e-06,
3164,445.58612,3.4379354,2.3780317,,4893,4850,,4.3795167e-06,1.062505e-06,1.5930736e-07,2.526528e-06,2.5826263e-05,,6.279115e-05,4.4543617e-06,4.9510263e-06,2.071893e-06,1.4649564e-05,
3165,1340.8026,1.1947634,0.16891016,,14232,8652,,4.3795167e-06,5.415854e-07,1.05176106e-07,4.04282e-05,0.00013141577,,6.279115e-05,1.9223721e-06,9.8358e-06,1.3608048e-05,6.2536383e-06,
3166,0.09849923,0.0639228,0.000108938686,,167,11608,,7.584291e-05,7.953271e-07,0.042626448,0.00023416475,0.00670022,,0.0004052073,4.782905e-07,0.0007858682,2.4890369e-05,1.2137388e-06,
3167,0.007290363,12.894624,0.93121755,,14826,4659,,0.0552642,4.4843427e-09,4.7249955e-06,5.8690064e-05,0.0888929,,0.00054920657,3.0096687e-06,3.4662407e-06,1.1275956e-06,0.00012333841,
3168,1517.7457,0.005342901,0.047308,,2732,225,,6.519211e-07,0.0029628454,7.849754e-07,0.0034409552,8.401103e-05,,7.5668286e-06,0.0011140833,0.000102644626,4.889309e-05,1.0569689e-05,
3169,203.48203,0.012304241,566.79443,,4893,1029,,7.584291e-05,1.8462028e-06,4.2643437e-06,0.00010359181,5.7503115e-08,,0.0004052073,7.991967e-07,0.00016241119,2.9444623e-06,7.529093e-05,
3170,0.00010454442,2.950187e-05,0.0005657822,,6114,963,,0.0064403657,0.0006242679,0.0010214061,0.0057896753,7.0065053e-06,,8.372628e-05,1.0302118e-06,8.213875e-06,0.00010350188,2.4021228e-06,
3171,0.013815831,32.918358,23413.896,,19863,4470,,1.2741742e-06,9.183791e-09,4.9119376e-06,1.1897954e-05,1.7251035e-05,,1.2695546e-06,0.00012681319,6.810944e-08,2.8364036e-08,2.9251383e-05,
3172,40.171528,0.0051496094,0.0028867645,,4893,4468,,1.133778e-06,6.384668e-06,7.157022e-05,1.7508709e-06,3.663668e-05,,5.283037e-05,3.065136e-08,6.170141e-05,1.8780925e-06,2.2030077e-05,
3173,1.1743084,0.026930679,0.037581235,,4893,3422,,0.027655378,2.2580834e-06,5.4211245e-07,3.3249753e-06,1.121209e-06,,0.00090830575,6.975289e-08,1.9382916e-05,2.8987681e-06,1.3640661e-06,
3174,0.0017890271,0.0048381025,0.00018904898,,4893,3686,,1.7890463e-05,1.02929325e-05,0.007402304,1.2517582e-06,4.2218486e-05,,0.0026986047,3.2504875e-08,8.779426e-08,1.9177241e-06,2.527363e-06,
3175,0.13326882,354.45886,3744646.0,,11709,16247,,0.027655378,6.0653295e-11,1.2502969e-06,3.0774215e-06,3.1635807e-07,,0.00090830575,1.2360752e-05,5.073285e-06,5.35257e-09,5.812985e-06,
3176,4.0607533,3.122249,0.24103,,4893,1558,,7.754631e-06,7.674629e-07,3.4765503e-06,2.467137e-06,2.6085265e-05,,2.3824707e-05,9.453993e-07,4.595034e-06,6.2532085e-06,5.103974e-06,
3177,2776.1042,2.8132398,21.788433,,14232,6114,,4.3795167e-06,1.7260014e-05,7.479246e-07,9.668362e-06,3.5549408e-07,,6.279115e-05,2.5929241e-05,0.0001448176,1.8105518e-05,5.155962e-06,
3178,56.065105,0.29045632,0.00028029815,,14232,279,,7.754631e-06,4.2059535e-05,5.53252e-07,8.636433e-06,0.00042177277,,2.3824707e-05,7.5169874e-06,1.0095997e-05,1.403576e-05,6.6148414e-07,
3179,0.2269161,0.011516822,0.35202566,,4893,4657,,0.00044108194,1.3928649e-05,8.0788976e-07,1.9206161e-06,9.5482626e-08,,5.6997647e-05,1.4198291e-07,1.4186646e-06,2.1699323e-06,3.2974e-06,
3180,445.58612,3.4379354,2.3780317,,4893,4850,,4.3795167e-06,1.062505e-06,1.5930736e-07,2.526528e-06,2.5826263e-05,,6.279115e-05,4.4543617e-06,4.9510263e-06,2.071893e-06,1.4649564e-05,
3181,1340.8026,1.1947634,0.16891016,,14232,8652,,4.3795167e-06,5.415854e-07,1.05176106e-07,4.04282e-05,0.00013141577,,6.279115e-05,1.9223721e-06,9.8358e-06,1.3608048e-05,6.2536383e-06,
3182,0.09849923,0.0639228,0.000108938686,,167,11608,,7.584291e-05,7.953271e-07,0.042626448,0.00023416475,0.00670022,,0.0004052073,4.782905e-07,0.0007858682,2.4890369e-05,1.2137388e-06,
3183,0.007290363,12.894624,0.93121755,,14826,4659,,0.0552642,4.4843427e-09,4.7249955e-06,5.8690064e-05,0.0888929,,0.00054920657,3.0096687e-06,3.4662407e-06,1.1275956e-06,0.00012333841,
3184,1517.7457,0.005342901,0.047308,,2732,225,,6.519211e-07,0.0029628454,7.849754e-07,0.0034409552,8.401103e-05,,7.5668286e-06,0.0011140833,0.000102644626,4.889309e-05,1.0569689e-05,
3185,203.48203,0.012304241,566.79443,,4893,1029,,7.584291e-05,1.8462028e-06,4.2643437e-06,0.00010359181,5.7503115e-08,,0.0004052073,7.991967e-07,0.00016241119,2.9444623e-06,7.529093e-05,
3186,0.00010454442,2.950187e-05,0.0005657822,,6114,963,,0.0064403657,0.0006242679,0.0010214061,0.0057896753,7.0065053e-06,,8.372628e-05,1.0302118e-06,8.213875e-06,0.00010350188,2.4021228e-06,
3187,0.013815831,32.918358,23413.896,,19863,4470,,1.2741742e-06,9.183791e-09,4.9119376e-06,1.1897954e-05,1.7251035e-05,,1.2695546e-06,0.00012681319,6.810944e-08,2.8364036e-08,2.9251383e-05,
3188,40.171528,0.0051496094,0.0028867645,,4893,4468,,1.133778e-06,6.384668e-06,7.157022e-05,1.7508709e-06,3.663668e-05,,5.283037e-05,3.065136e-08,6.170141e-05,1.8780925e-06,2.2030077e-05,
3189,1.1743084,0.026930679,0.037581235,,4893,3422,,0.027655378,2.2580834e-06,5.4211245e-07,3.3249753e-06,1.121209e-06,,0.00090830575,6.975289e-08,1.9382916e-05,2.8987681e-06,1.3640661e-06,
3190,0.0017890271,0.0048381025,0.00018904898,,4893,3686,,1.7890463e-05,1.02929325e-05,0.007402304,1.2517582e-06,4.2218486e-05,,0.0026986047,3.2504875e-08,8.779426e-08,1.9177241e-06,2.527363e-06,
3191,0.13326882,354.45886,3744646.0,,11709,16247,,0.027655378,6.0653295e-11,1.2502969e-06,3.0774215e-06,3.1635807e-07,,0.00090830575,1.2360752e-05,5.073285e-06,5.35257e-09,5.812985e-06,
3192,4.0607533,3.122249,0.24103,,4893,1558,,7.754631e-06,7.674629e-07,3.4765503e-06,2.467137e-06,2.6085265e-05,,2.3824707e-05,9.453993e-07,4.595034e-06,6.2532085e-06,5.103974e-06,
3193,2776.1042,2.8132398,21.788433,,14232,6114,,4.3795167e-06,1.7260014e-05,7.479246e-07,9.668362e-06,3.5549408e-07,,6.279115e-05,2.5929241e-05,0.0001448176,1.8105518e-05,5.155962e-06,
3194,56.065105,0.29045632,0.00028029815,,14232,279,,7.754631e-06,4.2059535e-05,5.53252e-07,8.636433e-06,0.00042177277,,2.3824707e-05,7.5169874e-06,1.0095997e-05,1.403576e-05,6.6148414e-07,
3195,0.2269161,0.011516822,0.35202566,,4893,4657,,0.00044108194,1.3928649e-05,8.0788976e-07,1.9206161e-06,9.5482626e-08,,5.6997647e-05,1.4198291e-07,1.4186646e-06,2.1699323e-06,3.2974e-06,
3196,445.58612,3.4379354,2.3780317,,4893,4850,,4.3795167e-06,1.062505e-06,1.5930736e-07,2.526528e-06,2.5826263e-05,,6.279115e-05,4.4543617e-06,4.9510263e-06,2.071893e-06,1.4649564e-05,
3197,1340.8026,1.1947634,0.16891016,,14232,8652,,4.3795167e-06,5.415854e-07,1.05176106e-07,4.04282e-05,0.00013141577,,6.279115e-05,1.9223721e-06,9.8358e-06,1.3608048e-05,6.2536383e-06,
3198,0.09849923,0.0639228,0.000108938686,,167,11608,,7.584291e-05,7.953271e-07,0.042626448,0.00023416475,0.00670022,,0.0004052073,4.782905e-07,0.0007858682,2.4890369e-05,1.2137388e-06,
3199,0.007290363,12.894624,0.93121755,,14826,4659,,0.0552642,4.4843427e-09,4.7249955e-06,5.8690064e-05,0.0888929,,0.00054920657,3.0096687e-06,3.4662407e-06,1.1275956e-06,0.00012333841,
3200,1517.7457,0.005342901,0.047308,,2732,225,,6.519211e-07,0.0029628454,7.849754e-07,0.0034409552,8.401103e-05,,7.5668286e-06,0.0011140833,0.000102644626,4.889309e-05,1.0569689e-05,
3201,203.48203,0.012304241,566.79443,,4893,1029,,7.584291e-05,1.8462028e-06,4.2643437e-06,0.00010359181,5.7503115e-08,,0.0004052073,7.991967e-07,0.00016241119,2.9444623e-06,7.529093e-05,
3202,0.00010454442,2.950187e-05,0.0005657822,,6114,963,,0.0064403657,0.0006242679,0.0010214061,0.0057896753,7.0065053e-06,,8.372628e-05,1.0302118e-06,8.213875e-06,0.00010350188,2.4021228e-06,
3203,0.013815831,32.918358,23413.896,,19863,4470,,1.2741742e-06,9.183791e-09,4.9119376e-06,1.1897954e-05,1.7251035e-05,,1.2695546e-06,0.00012681319,6.810944e-08,2.8364036e-08,2.9251383e-05,
3204,40.171528,0.0051496094,0.0028867645,,4893,4468,,1.133778e-06,6.384668e-06,7.157022e-05,1.7508709e-06,3.663668e-05,,5.283037e-05,3.065136e-08,6.170141e-05,1.8780925e-06,2.2030077e-05,
3205,1.1743084,0.026930679,0.037581235,,4893,3422,,0.027655378,2.2580834e-06,5.4211245e-07,3.3249753e-06,1.121209e-06,,0.00090830575,6.975289e-08,1.9382916e-05,2.8987681e-06,1.3640661e-06,
3206,0.0017890271,0.0048381025,0.00018904898,,4893,3686,,1.7890463e-05,1.02929325e-05,0.007402304,1.2517582e-06,4.2218486e-05,,0.0026986047,3.2504875e-08,8.779426e-08,1.9177241e-06,2.527363e-06,
3207,0.13326882,354.45886,3744646.0,,11709,16247,,0.027655378,6.0653295e-11,1.2502969e-06,3.0774215e-06,3.1635807e-07,,0.00090830575,1.2360752e-05,5.073285e-06,5.35257e-09,5.812985e-06,
3208,4.0607533,3.122249,0.24103,,4893,1558,,7.754631e-06,7.674629e-07,3.4765503e-06,2.467137e-06,2.6085265e-05,,2.3824707e-05,9.453993e-07,4.595034e-06,6.2532085e-06,5.103974e-06,
3209,2776.1042,2.8132398,21.788433,,14232,6114,,4.3795167e-06,1.7260014e-05,7.479246e-07,9.668362e-06,3.5549408e-07,,6.279115e-05,2.5929241e-05,0.0001448176,1.8105518e-05,5.155962e-06,
3210,56.065105,0.29045632,0.00028029815,,14232,279,,7.754631e-06,4.2059535e-05,5.53252e-07,8.636433e-06,0.00042177277,,2.3824707e-05,7.5169874e-06,1.0095997e-05,1.403576e-05,6.6148414e-07,
3211,0.2269161,0.011516822,0.35202566,,4893,4657,,0.00044108194,1.3928649e-05,8.0788976e-07,1.9206161e-06,9.5482626e-08,,5.6997647e-05,1.4198291e-07,1.4186646e-06,2.1699323e-06,3.2974e-06,
3212,445.58612,3.4379354,2.3780317,,4893,4850,,4.3795167e-06,1.062505e-06,1.5930736e-07,2.526528e-06,2.5826263e-05,,6.279115e-05,4.4543617e-06,4.9510263e-06,2.071893e-06,1.4649564e-05,
3213,1340.8026,1.1947634,0.16891016,,14232,8652,,4.3795167e-06,5.415854e-07,1.05176106e-07,4.04282e-05,0.00013141577,,6.279115e-05,1.9223721e-06,9.8358e-06,1.3608048e-05,6.2536383e-06,
3214,0.09849923,0.0639228,0.000108938686,,167,11608,,7.584291e-05,7.953271e-07,0.042626448,0.00023416475,0.00670022,,0.0004052073,4.782905e-07,0.0007858682,2.4890369e-05,1.2137388e-06,
3215,0.007290363,12.894624,0.93121755,,14826,4659,,0.0552642,4.4843427e-09,4.7249955e-06,5.8690064e-05,0.0888929,,0.00054920657,3.0096687e-06,3.4662407e-06,1.1275956e-06,0.00012333841,
3216,1517.7457,0.005342901,0.047308,,2732,225,,6.519211e-07,0.0029628454,7.849754e-07,0.0034409552,8.401103e-05,,7.5668286e-06,0.0011140833,0.000102644626,4.889309e-05,1.0569689e-05,
