,P(AAB|prime),P(ABA|prime),P(ABB|prime),P(ABC|prime),A,B,C,P(A|A),P(B|A),"P(B|A,A)","P(A|A,B)","P(B|A,B)","P(C|A,B)","P(A|prime,A)","P(B|prime,A)","P(B|prime,A,A)","P(A|prime,A,B)","P(B|prime,A,B)","P(C|prime,A,B)"
3283,79.20672,695.9008,127.40354,,19447,12872,,1.0123152e-07,1.3371039e-10,6.192492e-11,5.7484143e-12,4.3476895e-08,,7.030969e-07,5.1244538e-09,7.0620054e-10,1.0437897e-10,1.4452986e-07,
3284,68.80071,62.360455,4831.811,,15353,9610,,3.4647485e-08,4.886621e-13,1.7442113e-09,1.7630873e-05,3.078494e-07,,7.7259664e-08,5.824127e-10,5.381594e-08,9.2248854e-07,1.2480332e-06,
3285,111.53803,2.8793015,1155.9292,,25062,8038,,8.425526e-09,3.306578e-10,2.9388178e-07,3.458131e-08,1.5224323e-10,,6.3556115e-07,1.1781193e-09,4.3454554e-07,2.7945902e-08,4.9392245e-08,
3286,14423.379,0.0064221183,127.108284,,1026,1028,,2.3189175e-09,0.002740995,2.157763e-12,2.394447e-05,4.162396e-11,,1.33821e-07,0.00033188396,5.3930166e-10,1.2700053e-06,4.3695756e-08,
3287,1256.6051,18844576000.0,50764.8,,25151,3179,,3.4647485e-08,2.2807432e-10,2.276532e-11,1.2598105e-12,0.00044774005,,7.7259664e-08,6.491806e-05,1.2828961e-08,8.3406995e-08,7.985452e-05,
3288,1328851.6,14.789598,25.647318,,2581,2620,,1.889704e-12,7.716883e-08,2.472926e-14,5.2706935e-07,3.9076264e-07,,3.4954484e-10,6.6332666e-07,1.7765546e-10,9.0685654e-07,1.1659218e-06,
3289,9584.804,12.079671,5903.7334,,4173,22135,,8.645892e-10,2.095849e-10,6.693456e-11,1.9685242e-05,1.7337486e-10,,7.4697795e-08,2.6556216e-10,7.4256703e-09,0.00018766776,8.0780524e-07,
3290,1.9166387,107.20958,2.7534184,,11022,10814,,6.4017746e-05,6.866288e-10,1.5643116e-12,2.785541e-09,1.7450303e-08,,1.2754338e-05,1.5049686e-09,1.5048941e-11,1.3625036e-07,2.1921473e-08,
3291,6436435.0,261770.7,156.80315,,24836,20066,,0.99999225,1.5938452e-13,3.919584e-16,8.370256e-09,2.5832533e-06,,0.51556075,2.652538e-10,4.8933035e-09,1.3165711e-06,2.43392e-07,
3292,1.7713363,161789.27,2684.5898,,13699,17322,,0.000600002,5.980486e-11,1.0012288e-08,8.947807e-11,6.0799015e-09,,0.00013155586,8.089351e-09,8.088665e-08,1.0702595e-07,1.2066944e-07,
3293,39.184868,3119381000.0,399571.56,,20066,24836,,4.325659e-08,7.84478e-13,4.8686337e-07,1.4165681e-15,1.2691649e-08,,9.4712095e-07,2.8068381e-08,8.713092e-07,1.2350067e-10,1.4173465e-07,
3294,3.9952989,9901045.0,1197.7305,,2624,27272,,0.00038211822,1.3459825e-11,1.9189764e-11,3.1642328e-12,0.00031332276,,2.1826887e-05,8.9178755e-08,1.3422236e-09,4.7285442e-09,5.6640758e-05,
3295,0.12599736,563718.3,1079.1757,,26291,12186,,3.82341e-07,2.1013957e-12,3.790121e-10,1.6116677e-11,5.712487e-07,,8.7282906e-08,1.9130488e-09,2.0918772e-10,9.979745e-09,6.7717224e-07,
3296,254.68976,738.3703,2.502435,,10814,11022,,3.4647485e-08,9.664883e-09,6.890202e-10,5.31679e-12,1.4580047e-06,,7.7259664e-08,2.9184898e-07,7.869775e-08,1.3000563e-10,1.2082593e-07,
3297,8.1322934e-05,0.024366263,0.01820416,,1028,1026,,6.4017746e-05,1.4812581e-05,0.027447594,0.0012641636,3.8715445e-08,,1.2754338e-05,5.87789e-06,1.1203656e-05,7.762498e-05,1.7760868e-09,
3298,12.451461,10366552.0,418.753,,14426,4075,,1.6491522e-07,1.1212971e-12,7.625251e-11,9.6214886e-14,3.9837545e-08,,8.862429e-07,2.1265751e-09,1.7667796e-10,5.259162e-10,8.796105e-09,
3299,79.20672,695.9008,127.40354,,19447,12872,,1.0123152e-07,1.3371039e-10,6.192492e-11,5.7484143e-12,4.3476895e-08,,7.030969e-07,5.1244538e-09,7.0620054e-10,1.0437897e-10,1.4452986e-07,
3300,68.80071,62.360455,4831.811,,15353,9610,,3.4647485e-08,4.886621e-13,1.7442113e-09,1.7630873e-05,3.078494e-07,,7.7259664e-08,5.824127e-10,5.381594e-08,9.2248854e-07,1.2480332e-06,
3301,111.53803,2.8793015,1155.9292,,25062,8038,,8.425526e-09,3.306578e-10,2.9388178e-07,3.458131e-08,1.5224323e-10,,6.3556115e-07,1.1781193e-09,4.3454554e-07,2.7945902e-08,4.9392245e-08,
3302,14423.379,0.0064221183,127.108284,,1026,1028,,2.3189175e-09,0.002740995,2.157763e-12,2.394447e-05,4.162396e-11,,1.33821e-07,0.00033188396,5.3930166e-10,1.2700053e-06,4.3695756e-08,
3303,1256.6051,18844576000.0,50764.8,,25151,3179,,3.4647485e-08,2.2807432e-10,2.276532e-11,1.2598105e-12,0.00044774005,,7.7259664e-08,6.491806e-05,1.2828961e-08,8.3406995e-08,7.985452e-05,
3304,1328851.6,14.789598,25.647318,,2581,2620,,1.889704e-12,7.716883e-08,2.472926e-14,5.2706935e-07,3.9076264e-07,,3.4954484e-10,6.6332666e-07,1.7765546e-10,9.0685654e-07,1.1659218e-06,
3305,9584.804,12.079671,5903.7334,,4173,22135,,8.645892e-10,2.095849e-10,6.693456e-11,1.9685242e-05,1.7337486e-10,,7.4697795e-08,2.6556216e-10,7.4256703e-09,0.00018766776,8.0780524e-07,
3306,1.9166387,107.20958,2.7534184,,11022,10814,,6.4017746e-05,6.866288e-10,1.5643116e-12,2.785541e-09,1.7450303e-08,,1.2754338e-05,1.5049686e-09,1.5048941e-11,1.3625036e-07,2.1921473e-08,
3307,6436435.0,261770.7,156.80315,,24836,20066,,0.99999225,1.5938452e-13,3.919584e-16,8.370256e-09,2.5832533e-06,,0.51556075,2.652538e-10,4.8933035e-09,1.3165711e-06,2.43392e-07,
3308,1.7713363,161789.27,2684.5898,,13699,17322,,0.000600002,5.980486e-11,1.0012288e-08,8.947807e-11,6.0799015e-09,,0.00013155586,8.089351e-09,8.088665e-08,1.0702595e-07,1.2066944e-07,
3309,39.184868,3119381000.0,399571.56,,20066,24836,,4.325659e-08,7.84478e-13,4.8686337e-07,1.4165681e-15,1.2691649e-08,,9.4712095e-07,2.8068381e-08,8.713092e-07,1.2350067e-10,1.4173465e-07,
3310,3.9952989,9901045.0,1197.7305,,2624,27272,,0.00038211822,1.3459825e-11,1.9189764e-11,3.1642328e-12,0.00031332276,,2.1826887e-05,8.9178755e-08,1.3422236e-09,4.7285442e-09,5.6640758e-05,
3311,0.12599736,563718.3,1079.1757,,26291,12186,,3.82341e-07,2.1013957e-12,3.790121e-10,1.6116677e-11,5.712487e-07,,8.7282906e-08,1.9130488e-09,2.0918772e-10,9.979745e-09,6.7717224e-07,
3312,254.68976,738.3703,2.502435,,10814,11022,,3.4647485e-08,9.664883e-09,6.890202e-10,5.31679e-12,1.4580047e-06,,7.7259664e-08,2.9184898e-07,7.869775e-08,1.3000563e-10,1.2082593e-07,
3313,8.1322934e-05,0.024366263,0.01820416,,1028,1026,,6.4017746e-05,1.4812581e-05,0.027447594,0.0012641636,3.8715445e-08,,1.2754338e-05,5.87789e-06,1.1203656e-05,7.762498e-05,1.7760868e-09,
3314,12.451461,10366552.0,418.753,,14426,4075,,1.6491522e-07,1.1212971e-12,7.625251e-11,9.6214886e-14,3.9837545e-08,,8.862429e-07,2.1265751e-09,1.7667796e-10,5.259162e-10,8.796105e-09,
3315,79.20672,695.9008,127.40354,,19447,12872,,1.0123152e-07,1.3371039e-10,6.192492e-11,5.7484143e-12,4.3476895e-08,,7.030969e-07,5.1244538e-09,7.0620054e-10,1.0437897e-10,1.4452986e-07,
3316,68.80071,62.360455,4831.811,,15353,9610,,3.4647485e-08,4.886621e-13,1.7442113e-09,1.7630873e-05,3.078494e-07,,7.7259664e-08,5.824127e-10,5.381594e-08,9.2248854e-07,1.2480332e-06,
3317,111.53803,2.8793015,1155.9292,,25062,8038,,8.425526e-09,3.306578e-10,2.9388178e-07,3.458131e-08,1.5224323e-10,,6.3556115e-07,1.1781193e-09,4.3454554e-07,2.7945902e-08,4.9392245e-08,
3318,14423.379,0.0064221183,127.108284,,1026,1028,,2.3189175e-09,0.002740995,2.157763e-12,2.394447e-05,4.162396e-11,,1.33821e-07,0.00033188396,5.3930166e-10,1.2700053e-06,4.3695756e-08,
3319,1256.6051,18844576000.0,50764.8,,25151,3179,,3.4647485e-08,2.2807432e-10,2.276532e-11,1.2598105e-12,0.00044774005,,7.7259664e-08,6.491806e-05,1.2828961e-08,8.3406995e-08,7.985452e-05,
3320,1328851.6,14.789598,25.647318,,2581,2620,,1.889704e-12,7.716883e-08,2.472926e-14,5.2706935e-07,3.9076264e-07,,3.4954484e-10,6.6332666e-07,1.7765546e-10,9.0685654e-07,1.1659218e-06,
3321,9584.804,12.079671,5903.7334,,4173,22135,,8.645892e-10,2.095849e-10,6.693456e-11,1.9685242e-05,1.7337486e-10,,7.4697795e-08,2.6556216e-10,7.4256703e-09,0.00018766776,8.0780524e-07,
3322,1.9166387,107.20958,2.7534184,,11022,10814,,6.4017746e-05,6.866288e-10,1.5643116e-12,2.785541e-09,1.7450303e-08,,1.2754338e-05,1.5049686e-09,1.5048941e-11,1.3625036e-07,2.1921473e-08,
3323,6436435.0,261770.7,156.80315,,24836,20066,,0.99999225,1.5938452e-13,3.919584e-16,8.370256e-09,2.5832533e-06,,0.51556075,2.652538e-10,4.8933035e-09,1.3165711e-06,2.43392e-07,
3324,1.7713363,161789.27,2684.5898,,13699,17322,,0.000600002,5.980486e-11,1.0012288e-08,8.947807e-11,6.0799015e-09,,0.00013155586,8.089351e-09,8.088665e-08,1.0702595e-07,1.2066944e-07,
3325,39.184868,3119381000.0,399571.56,,20066,24836,,4.325659e-08,7.84478e-13,4.8686337e-07,1.4165681e-15,1.2691649e-08,,9.4712095e-07,2.8068381e-08,8.713092e-07,1.2350067e-10,1.4173465e-07,
3326,3.9952989,9901045.0,1197.7305,,2624,27272,,0.00038211822,1.3459825e-11,1.9189764e-11,3.1642328e-12,0.00031332276,,2.1826887e-05,8.9178755e-08,1.3422236e-09,4.7285442e-09,5.6640758e-05,
3327,0.12599736,563718.3,1079.1757,,26291,12186,,3.82341e-07,2.1013957e-12,3.790121e-10,1.6116677e-11,5.712487e-07,,8.7282906e-08,1.9130488e-09,2.0918772e-10,9.979745e-09,6.7717224e-07,
3328,254.68976,738.3703,2.502435,,10814,11022,,3.4647485e-08,9.664883e-09,6.890202e-10,5.31679e-12,1.4580047e-06,,7.7259664e-08,2.9184898e-07,7.869775e-08,1.3000563e-10,1.2082593e-07,
3329,8.1322934e-05,0.024366263,0.01820416,,1028,1026,,6.4017746e-05,1.4812581e-05,0.027447594,0.0012641636,3.8715445e-08,,1.2754338e-05,5.87789e-06,1.1203656e-05,7.762498e-05,1.7760868e-09,
3330,12.451461,10366552.0,418.753,,14426,4075,,1.6491522e-07,1.1212971e-12,7.625251e-11,9.6214886e-14,3.9837545e-08,,8.862429e-07,2.1265751e-09,1.7667796e-10,5.259162e-10,8.796105e-09,
3331,79.20672,695.9008,127.40354,,19447,12872,,1.0123152e-07,1.3371039e-10,6.192492e-11,5.7484143e-12,4.3476895e-08,,7.030969e-07,5.1244538e-09,7.0620054e-10,1.0437897e-10,1.4452986e-07,
3332,68.80071,62.360455,4831.811,,15353,9610,,3.4647485e-08,4.886621e-13,1.7442113e-09,1.7630873e-05,3.078494e-07,,7.7259664e-08,5.824127e-10,5.381594e-08,9.2248854e-07,1.2480332e-06,
3333,111.53803,2.8793015,1155.9292,,25062,8038,,8.425526e-09,3.306578e-10,2.9388178e-07,3.458131e-08,1.5224323e-10,,6.3556115e-07,1.1781193e-09,4.3454554e-07,2.7945902e-08,4.9392245e-08,
3334,14423.379,0.0064221183,127.108284,,1026,1028,,2.3189175e-09,0.002740995,2.157763e-12,2.394447e-05,4.162396e-11,,1.33821e-07,0.00033188396,5.3930166e-10,1.2700053e-06,4.3695756e-08,
3335,1256.6051,18844576000.0,50764.8,,25151,3179,,3.4647485e-08,2.2807432e-10,2.276532e-11,1.2598105e-12,0.00044774005,,7.7259664e-08,6.491806e-05,1.2828961e-08,8.3406995e-08,7.985452e-05,
3336,1328851.6,14.789598,25.647318,,2581,2620,,1.889704e-12,7.716883e-08,2.472926e-14,5.2706935e-07,3.9076264e-07,,3.4954484e-10,6.6332666e-07,1.7765546e-10,9.0685654e-07,1.1659218e-06,
3337,9584.804,12.079671,5903.7334,,4173,22135,,8.645892e-10,2.095849e-10,6.693456e-11,1.9685242e-05,1.7337486e-10,,7.4697795e-08,2.6556216e-10,7.4256703e-09,0.00018766776,8.0780524e-07,
3338,1.9166387,107.20958,2.7534184,,11022,10814,,6.4017746e-05,6.866288e-10,1.5643116e-12,2.785541e-09,1.7450303e-08,,1.2754338e-05,1.5049686e-09,1.5048941e-11,1.3625036e-07,2.1921473e-08,
3339,6436435.0,261770.7,156.80315,,24836,20066,,0.99999225,1.5938452e-13,3.919584e-16,8.370256e-09,2.5832533e-06,,0.51556075,2.652538e-10,4.8933035e-09,1.3165711e-06,2.43392e-07,
3340,1.7713363,161789.27,2684.5898,,13699,17322,,0.000600002,5.980486e-11,1.0012288e-08,8.947807e-11,6.0799015e-09,,0.00013155586,8.089351e-09,8.088665e-08,1.0702595e-07,1.2066944e-07,
3341,39.184868,3119381000.0,399571.56,,20066,24836,,4.325659e-08,7.84478e-13,4.8686337e-07,1.4165681e-15,1.2691649e-08,,9.4712095e-07,2.8068381e-08,8.713092e-07,1.2350067e-10,1.4173465e-07,
3342,3.9952989,9901045.0,1197.7305,,2624,27272,,0.00038211822,1.3459825e-11,1.9189764e-11,3.1642328e-12,0.00031332276,,2.1826887e-05,8.9178755e-08,1.3422236e-09,4.7285442e-09,5.6640758e-05,
3343,0.12599736,563718.3,1079.1757,,26291,12186,,3.82341e-07,2.1013957e-12,3.790121e-10,1.6116677e-11,5.712487e-07,,8.7282906e-08,1.9130488e-09,2.0918772e-10,9.979745e-09,6.7717224e-07,
3344,254.68976,738.3703,2.502435,,10814,11022,,3.4647485e-08,9.664883e-09,6.890202e-10,5.31679e-12,1.4580047e-06,,7.7259664e-08,2.9184898e-07,7.869775e-08,1.3000563e-10,1.2082593e-07,
3345,8.1322934e-05,0.024366263,0.01820416,,1028,1026,,6.4017746e-05,1.4812581e-05,0.027447594,0.0012641636,3.8715445e-08,,1.2754338e-05,5.87789e-06,1.1203656e-05,7.762498e-05,1.7760868e-09,
3346,12.451461,10366552.0,418.753,,14426,4075,,1.6491522e-07,1.1212971e-12,7.625251e-11,9.6214886e-14,3.9837545e-08,,8.862429e-07,2.1265751e-09,1.7667796e-10,5.259162e-10,8.796105e-09,
3347,79.20672,695.9008,127.40354,,19447,12872,,1.0123152e-07,1.3371039e-10,6.192492e-11,5.7484143e-12,4.3476895e-08,,7.030969e-07,5.1244538e-09,7.0620054e-10,1.0437897e-10,1.4452986e-07,
3348,68.80071,62.360455,4831.811,,15353,9610,,3.4647485e-08,4.886621e-13,1.7442113e-09,1.7630873e-05,3.078494e-07,,7.7259664e-08,5.824127e-10,5.381594e-08,9.2248854e-07,1.2480332e-06,
3349,111.53803,2.8793015,1155.9292,,25062,8038,,8.425526e-09,3.306578e-10,2.9388178e-07,3.458131e-08,1.5224323e-10,,6.3556115e-07,1.1781193e-09,4.3454554e-07,2.7945902e-08,4.9392245e-08,
3350,14423.379,0.0064221183,127.108284,,1026,1028,,2.3189175e-09,0.002740995,2.157763e-12,2.394447e-05,4.162396e-11,,1.33821e-07,0.00033188396,5.3930166e-10,1.2700053e-06,4.3695756e-08,
3351,1256.6051,18844576000.0,50764.8,,25151,3179,,3.4647485e-08,2.2807432e-10,2.276532e-11,1.2598105e-12,0.00044774005,,7.7259664e-08,6.491806e-05,1.2828961e-08,8.3406995e-08,7.985452e-05,
3352,1328851.6,14.789598,25.647318,,2581,2620,,1.889704e-12,7.716883e-08,2.472926e-14,5.2706935e-07,3.9076264e-07,,3.4954484e-10,6.6332666e-07,1.7765546e-10,9.0685654e-07,1.1659218e-06,
3353,9584.804,12.079671,5903.7334,,4173,22135,,8.645892e-10,2.095849e-10,6.693456e-11,1.9685242e-05,1.7337486e-10,,7.4697795e-08,2.6556216e-10,7.4256703e-09,0.00018766776,8.0780524e-07,
3354,1.9166387,107.20958,2.7534184,,11022,10814,,6.4017746e-05,6.866288e-10,1.5643116e-12,2.785541e-09,1.7450303e-08,,1.2754338e-05,1.5049686e-09,1.5048941e-11,1.3625036e-07,2.1921473e-08,
3355,6436435.0,261770.7,156.80315,,24836,20066,,0.99999225,1.5938452e-13,3.919584e-16,8.370256e-09,2.5832533e-06,,0.51556075,2.652538e-10,4.8933035e-09,1.3165711e-06,2.43392e-07,
3356,1.7713363,161789.27,2684.5898,,13699,17322,,0.000600002,5.980486e-11,1.0012288e-08,8.947807e-11,6.0799015e-09,,0.00013155586,8.089351e-09,8.088665e-08,1.0702595e-07,1.2066944e-07,
3357,39.184868,3119381000.0,399571.56,,20066,24836,,4.325659e-08,7.84478e-13,4.8686337e-07,1.4165681e-15,1.2691649e-08,,9.4712095e-07,2.8068381e-08,8.713092e-07,1.2350067e-10,1.4173465e-07,
3358,3.9952989,9901045.0,1197.7305,,2624,27272,,0.00038211822,1.3459825e-11,1.9189764e-11,3.1642328e-12,0.00031332276,,2.1826887e-05,8.9178755e-08,1.3422236e-09,4.7285442e-09,5.6640758e-05,
3359,0.12599736,563718.3,1079.1757,,26291,12186,,3.82341e-07,2.1013957e-12,3.790121e-10,1.6116677e-11,5.712487e-07,,8.7282906e-08,1.9130488e-09,2.0918772e-10,9.979745e-09,6.7717224e-07,
3360,254.68976,738.3703,2.502435,,10814,11022,,3.4647485e-08,9.664883e-09,6.890202e-10,5.31679e-12,1.4580047e-06,,7.7259664e-08,2.9184898e-07,7.869775e-08,1.3000563e-10,1.2082593e-07,
3361,8.1322934e-05,0.024366263,0.01820416,,1028,1026,,6.4017746e-05,1.4812581e-05,0.027447594,0.0012641636,3.8715445e-08,,1.2754338e-05,5.87789e-06,1.1203656e-05,7.762498e-05,1.7760868e-09,
3362,12.451461,10366552.0,418.753,,14426,4075,,1.6491522e-07,1.1212971e-12,7.625251e-11,9.6214886e-14,3.9837545e-08,,8.862429e-07,2.1265751e-09,1.7667796e-10,5.259162e-10,8.796105e-09,
3363,79.20672,695.9008,127.40354,,19447,12872,,1.0123152e-07,1.3371039e-10,6.192492e-11,5.7484143e-12,4.3476895e-08,,7.030969e-07,5.1244538e-09,7.0620054e-10,1.0437897e-10,1.4452986e-07,
3364,68.80071,62.360455,4831.811,,15353,9610,,3.4647485e-08,4.886621e-13,1.7442113e-09,1.7630873e-05,3.078494e-07,,7.7259664e-08,5.824127e-10,5.381594e-08,9.2248854e-07,1.2480332e-06,
3365,111.53803,2.8793015,1155.9292,,25062,8038,,8.425526e-09,3.306578e-10,2.9388178e-07,3.458131e-08,1.5224323e-10,,6.3556115e-07,1.1781193e-09,4.3454554e-07,2.7945902e-08,4.9392245e-08,
3366,14423.379,0.0064221183,127.108284,,1026,1028,,2.3189175e-09,0.002740995,2.157763e-12,2.394447e-05,4.162396e-11,,1.33821e-07,0.00033188396,5.3930166e-10,1.2700053e-06,4.3695756e-08,
3367,1256.6051,18844576000.0,50764.8,,25151,3179,,3.4647485e-08,2.2807432e-10,2.276532e-11,1.2598105e-12,0.00044774005,,7.7259664e-08,6.491806e-05,1.2828961e-08,8.3406995e-08,7.985452e-05,
3368,1328851.6,14.789598,25.647318,,2581,2620,,1.889704e-12,7.716883e-08,2.472926e-14,5.2706935e-07,3.9076264e-07,,3.4954484e-10,6.6332666e-07,1.7765546e-10,9.0685654e-07,1.1659218e-06,
3369,9584.804,12.079671,5903.7334,,4173,22135,,8.645892e-10,2.095849e-10,6.693456e-11,1.9685242e-05,1.7337486e-10,,7.4697795e-08,2.6556216e-10,7.4256703e-09,0.00018766776,8.0780524e-07,
3370,1.9166387,107.20958,2.7534184,,11022,10814,,6.4017746e-05,6.866288e-10,1.5643116e-12,2.785541e-09,1.7450303e-08,,1.2754338e-05,1.5049686e-09,1.5048941e-11,1.3625036e-07,2.1921473e-08,
3371,6436435.0,261770.7,156.80315,,24836,20066,,0.99999225,1.5938452e-13,3.919584e-16,8.370256e-09,2.5832533e-06,,0.51556075,2.652538e-10,4.8933035e-09,1.3165711e-06,2.43392e-07,
3372,1.7713363,161789.27,2684.5898,,13699,17322,,0.000600002,5.980486e-11,1.0012288e-08,8.947807e-11,6.0799015e-09,,0.00013155586,8.089351e-09,8.088665e-08,1.0702595e-07,1.2066944e-07,
3373,39.184868,3119381000.0,399571.56,,20066,24836,,4.325659e-08,7.84478e-13,4.8686337e-07,1.4165681e-15,1.2691649e-08,,9.4712095e-07,2.8068381e-08,8.713092e-07,1.2350067e-10,1.4173465e-07,
3374,3.9952989,9901045.0,1197.7305,,2624,27272,,0.00038211822,1.3459825e-11,1.9189764e-11,3.1642328e-12,0.00031332276,,2.1826887e-05,8.9178755e-08,1.3422236e-09,4.7285442e-09,5.6640758e-05,
3375,0.12599736,563718.3,1079.1757,,26291,12186,,3.82341e-07,2.1013957e-12,3.790121e-10,1.6116677e-11,5.712487e-07,,8.7282906e-08,1.9130488e-09,2.0918772e-10,9.979745e-09,6.7717224e-07,
3376,254.68976,738.3703,2.502435,,10814,11022,,3.4647485e-08,9.664883e-09,6.890202e-10,5.31679e-12,1.4580047e-06,,7.7259664e-08,2.9184898e-07,7.869775e-08,1.3000563e-10,1.2082593e-07,
3377,8.1322934e-05,0.024366263,0.01820416,,1028,1026,,6.4017746e-05,1.4812581e-05,0.027447594,0.0012641636,3.8715445e-08,,1.2754338e-05,5.87789e-06,1.1203656e-05,7.762498e-05,1.7760868e-09,
3378,12.451461,10366552.0,418.753,,14426,4075,,1.6491522e-07,1.1212971e-12,7.625251e-11,9.6214886e-14,3.9837545e-08,,8.862429e-07,2.1265751e-09,1.7667796e-10,5.259162e-10,8.796105e-09,
3379,79.20672,695.9008,127.40354,,19447,12872,,1.0123152e-07,1.3371039e-10,6.192492e-11,5.7484143e-12,4.3476895e-08,,7.030969e-07,5.1244538e-09,7.0620054e-10,1.0437897e-10,1.4452986e-07,
3380,68.80071,62.360455,4831.811,,15353,9610,,3.4647485e-08,4.886621e-13,1.7442113e-09,1.7630873e-05,3.078494e-07,,7.7259664e-08,5.824127e-10,5.381594e-08,9.2248854e-07,1.2480332e-06,
3381,111.53803,2.8793015,1155.9292,,25062,8038,,8.425526e-09,3.306578e-10,2.9388178e-07,3.458131e-08,1.5224323e-10,,6.3556115e-07,1.1781193e-09,4.3454554e-07,2.7945902e-08,4.9392245e-08,
3382,14423.379,0.0064221183,127.108284,,1026,1028,,2.3189175e-09,0.002740995,2.157763e-12,2.394447e-05,4.162396e-11,,1.33821e-07,0.00033188396,5.3930166e-10,1.2700053e-06,4.3695756e-08,
3383,1256.6051,18844576000.0,50764.8,,25151,3179,,3.4647485e-08,2.2807432e-10,2.276532e-11,1.2598105e-12,0.00044774005,,7.7259664e-08,6.491806e-05,1.2828961e-08,8.3406995e-08,7.985452e-05,
3384,1328851.6,14.789598,25.647318,,2581,2620,,1.889704e-12,7.716883e-08,2.472926e-14,5.2706935e-07,3.9076264e-07,,3.4954484e-10,6.6332666e-07,1.7765546e-10,9.0685654e-07,1.1659218e-06,
3385,9584.804,12.079671,5903.7334,,4173,22135,,8.645892e-10,2.095849e-10,6.693456e-11,1.9685242e-05,1.7337486e-10,,7.4697795e-08,2.6556216e-10,7.4256703e-09,0.00018766776,8.0780524e-07,
3386,1.9166387,107.20958,2.7534184,,11022,10814,,6.4017746e-05,6.866288e-10,1.5643116e-12,2.785541e-09,1.7450303e-08,,1.2754338e-05,1.5049686e-09,1.5048941e-11,1.3625036e-07,2.1921473e-08,
3387,6436435.0,261770.7,156.80315,,24836,20066,,0.99999225,1.5938452e-13,3.919584e-16,8.370256e-09,2.5832533e-06,,0.51556075,2.652538e-10,4.8933035e-09,1.3165711e-06,2.43392e-07,
3388,1.7713363,161789.27,2684.5898,,13699,17322,,0.000600002,5.980486e-11,1.0012288e-08,8.947807e-11,6.0799015e-09,,0.00013155586,8.089351e-09,8.088665e-08,1.0702595e-07,1.2066944e-07,
3389,39.184868,3119381000.0,399571.56,,20066,24836,,4.325659e-08,7.84478e-13,4.8686337e-07,1.4165681e-15,1.2691649e-08,,9.4712095e-07,2.8068381e-08,8.713092e-07,1.2350067e-10,1.4173465e-07,
3390,3.9952989,9901045.0,1197.7305,,2624,27272,,0.00038211822,1.3459825e-11,1.9189764e-11,3.1642328e-12,0.00031332276,,2.1826887e-05,8.9178755e-08,1.3422236e-09,4.7285442e-09,5.6640758e-05,
3391,0.12599736,563718.3,1079.1757,,26291,12186,,3.82341e-07,2.1013957e-12,3.790121e-10,1.6116677e-11,5.712487e-07,,8.7282906e-08,1.9130488e-09,2.0918772e-10,9.979745e-09,6.7717224e-07,
3392,254.68976,738.3703,2.502435,,10814,11022,,3.4647485e-08,9.664883e-09,6.890202e-10,5.31679e-12,1.4580047e-06,,7.7259664e-08,2.9184898e-07,7.869775e-08,1.3000563e-10,1.2082593e-07,
3393,8.1322934e-05,0.024366263,0.01820416,,1028,1026,,6.4017746e-05,1.4812581e-05,0.027447594,0.0012641636,3.8715445e-08,,1.2754338e-05,5.87789e-06,1.1203656e-05,7.762498e-05,1.7760868e-09,
3394,12.451461,10366552.0,418.753,,14426,4075,,1.6491522e-07,1.1212971e-12,7.625251e-11,9.6214886e-14,3.9837545e-08,,8.862429e-07,2.1265751e-09,1.7667796e-10,5.259162e-10,8.796105e-09,
3395,79.20672,695.9008,127.40354,,19447,12872,,1.0123152e-07,1.3371039e-10,6.192492e-11,5.7484143e-12,4.3476895e-08,,7.030969e-07,5.1244538e-09,7.0620054e-10,1.0437897e-10,1.4452986e-07,
3396,68.80071,62.360455,4831.811,,15353,9610,,3.4647485e-08,4.886621e-13,1.7442113e-09,1.7630873e-05,3.078494e-07,,7.7259664e-08,5.824127e-10,5.381594e-08,9.2248854e-07,1.2480332e-06,
3397,111.53803,2.8793015,1155.9292,,25062,8038,,8.425526e-09,3.306578e-10,2.9388178e-07,3.458131e-08,1.5224323e-10,,6.3556115e-07,1.1781193e-09,4.3454554e-07,2.7945902e-08,4.9392245e-08,
3398,14423.379,0.0064221183,127.108284,,1026,1028,,2.3189175e-09,0.002740995,2.157763e-12,2.394447e-05,4.162396e-11,,1.33821e-07,0.00033188396,5.3930166e-10,1.2700053e-06,4.3695756e-08,
3399,1256.6051,18844576000.0,50764.8,,25151,3179,,3.4647485e-08,2.2807432e-10,2.276532e-11,1.2598105e-12,0.00044774005,,7.7259664e-08,6.491806e-05,1.2828961e-08,8.3406995e-08,7.985452e-05,
3400,1328851.6,14.789598,25.647318,,2581,2620,,1.889704e-12,7.716883e-08,2.472926e-14,5.2706935e-07,3.9076264e-07,,3.4954484e-10,6.6332666e-07,1.7765546e-10,9.0685654e-07,1.1659218e-06,
3401,9584.804,12.079671,5903.7334,,4173,22135,,8.645892e-10,2.095849e-10,6.693456e-11,1.9685242e-05,1.7337486e-10,,7.4697795e-08,2.6556216e-10,7.4256703e-09,0.00018766776,8.0780524e-07,
3402,1.9166387,107.20958,2.7534184,,11022,10814,,6.4017746e-05,6.866288e-10,1.5643116e-12,2.785541e-09,1.7450303e-08,,1.2754338e-05,1.5049686e-09,1.5048941e-11,1.3625036e-07,2.1921473e-08,
